id,Sentiment,Tweet
3244,Neutral,Fantastic Ja echt bitter ich bin ein Mal in NYC verhaftet worden aber eben als wei er und auch wenn das
3245,Neutral,Denke ja da hat Angst eine gro e Rolle gespielt die ballern doch gleich los wenn es denen passt
3246,Positive,Fantastic Was ich mich dabei die ganze Zeit frage wieso greift da niemand ein Haben die vor den Bullen solchen Schiss da dr ben
3247,Neutral,Ich kann mir nichtmal vorstellen wie sich das aus der Perspektive von BPoC anf hlen muss Ich spiele als wei e
3248,Neutral,Das Video vom Mord von George Floyd treibt mir die Tr nen in die Augen und macht mich unfassbar w tend Wir alle m
3249,Positive,Also Michelle Pfeiffer is FANTASTIC
3250,Neutral,GeorgeFloyd Ich bin entsetzt Und ich bin traurig dass so vielen Menschen nicht klar ist dass so etwas auch immer wied
3251,Neutral,Vielen Dank Vikings f r dieses wichtige Statement gerade weil es in Minneapolis passiert ist JusticeForFloyd
3252,Positive,Fantastic news ddrobotec roboticpersonaltrainer madeinzurich Michele Bongetta Liliana Paredes Oliver Stolle
3253,Neutral,high DAS RITEEEEEEEEEEE
3254,Positive,Das ok
3255,Neutral,Smitty WerbenJagerManJensen
3256,Positive,aqua regia009 Fantastic Hunt 1890 Franz von Stuck
3257,Neutral,Es tut jedes Mal weh diese Bilder und Videos zu sehen Jedes Mal gehen sie viral und wir m ssen uns ansehen wie Schwarze Men
3258,Neutral,ahm White privilege ist die Zuversicht dass du am hellichten Tag einen Schwarzen Menschen vor versammeltem Publikum in die Kamer
3259,Positive,Join our fantastic safaris to experiencewildlife up close Erleben Sie Wildtiere auf unserer fantastischen
3260,Neutral,88 Fantastic point blank save by Himmelmann to deny F hrenbach fcspfch 0 0
3261,Neutral,Wenn der Faschismus wiederkehrt wird er nicht sagen Ich bin der Faschismus Nein er wird sagen Ich bin die Titels
3262,Neutral,In den USA werden Schwarze Menschen erschossen so schlimm habt ihr es hier in Deutschland doch gar nicht Ihr wisst nicht
3263,Neutral,Wo bleiben meine Burger
3264,Neutral,Verstehe die Idee hinter einem engherzigen Leben nicht Man ist fies will nix wissen w hlt schreckliche Parteien hortet Ge
3265,Positive,Abgesagt Spastic Fantastic Fest 2020
3266,Negative,Kula Erst mit einem Kein Mensch ist illegal Turnbeutel rumrennen und dann die Beschleunigung von Abschiebungen rechtfertig
3267,Negative,Das war so fucking unfassbar DieZeitistnungekommen FCUNION
3268,Neutral,Wenn die Geisterspiele gerade etwas gutes haben zu gut wie keine Nazis in den Stadien mehr nazisraus mt
3269,Neutral,riexinger Lieber Verfassungsschutz der Hashtag SystemchangenotClimatechange richtet sich nicht gegen die Verfassung Der Verfas
3270,Neutral,Kowalski Hast Du mal nen V Mann der sich n bisschen mit Internet auskennt
3271,Neutral,Feier Biest Enton sowieso lasttweet
3272,Neutral,Das muss endlich aufh ren NoRacism
3273,Positive,Alphabetisch suchen browse feature in KohaILS 20 05 looks fantastic es sieht mir super aus KohaDACHAnwendertreffen
3274,Neutral,Uffjestiejen sin wa vor enem Jahr Herzlichen Herzlichen Gl ckwunsch mein zum einj hrigen Jubil um in der
3275,Positive,Politische Lyrik gem nzt auf die j ngsten Vorkommnisse um Johnsons Berater Dominic Cummings Simply fantastic
3276,Neutral,Ich hab mir die anderen angesehen und ohja falls ich grunds tzlich am Ausmalen Freude und Entspannun
3277,Positive,Mango The good ol green hair lul xD Did war ne Zeit aber sagen wa es mal so bin ja ned besser bin ja a
3278,Positive,die sonne bringt meine iwarze adidas jogger zum gl hen meine f e sind warm life is good
3279,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3280,Neutral,predigen und lehren ist automatisch richtig und gut PS unsere Jugendarbeit haben sie im Kollektiv damals an d
3281,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3282,Neutral,twt INFO D 2 hat es leider nicht in die Deutschen Charts geschafft Dennoch hatten wir eine erfolgreiche erste Woche wa
3283,Positive,Good news alert Die neue EP S I T Annexe ist drau en Happy release day FischerZ
3284,Positive,Koro sensei is very good sensei i wish he exist
3285,Positive,alpenfee Good Morning everybody Have a good day Guten Morgen ihr Lieben Habt einen sch nen Tag
3286,Positive,literal rip lmao good luck Wirst du also nochmal genau dieselbe holen 0
3287,Positive,alpenfee Good Morning everybody Have a good day Guten Morgen ihr Lieben Habt einen sch nen Tag
3288,Positive,Good News aus den USA erneuerbare Energien bertreffen zum ersten Mal seit 130 Jahren die Kohle
3289,Neutral,opfol 2 beb
3290,Positive,Vorbesteller Neu im Shop Nach Izuku und Bakugo ist nun auch Ochaco aus der Pop Up Parade Reihe von Good
3291,Neutral,twt INFO D 2 hat es leider nicht in die Deutschen Charts geschafft Dennoch hatten wir eine erfolgreiche erste Woche wa
3292,Neutral,rabis gruener de
3293,Neutral,gruener
3294,Neutral,Lily is way too weak in Pok mon Gold amp Silver Good thing it got buffed in Pok mon Sword amp Shield
3295,Positive,Skin wei ich nicht so ganz The Good Liar hatte ich sogar schon runter geladen aber wieder storniert H
3296,Neutral,twt INFO D 2 hat es leider nicht in die Deutschen Charts geschafft Dennoch hatten wir eine erfolgreiche erste Woche wa
3297,Neutral,twt INFO D 2 hat es leider nicht in die Deutschen Charts geschafft Dennoch hatten wir eine erfolgreiche erste Woche wa
3298,Neutral,INFO D 2 hat es leider nicht in die Deutschen Charts geschafft Dennoch hatten wir eine erfolgreiche erste Woche
3299,Positive,Gute Nacht und s e Tr ume Good night and sweet dreams
3300,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3301,Positive,Suche trio als solo ber mich 14 y o PS4 on Scuf Impact Good gamesens and good mechanics EU Cham
3302,Positive,alpenfee Good Morning everybody Have a good day Guten Morgen ihr Lieben Habt einen sch nen Tag
3303,Positive,thank and good night lt 2 1
3304,Neutral,Friends SidHeart se Gyaani J
3305,Neutral,wenn es nicht so einseitig w re randalierende Wei e und schwer bewaffnete Typen die eine Drohkulisse vor
3306,Positive,JP int Gl ckwunsch ataru Good news umiwo wataru
3307,Positive,Good night
3308,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3309,Positive,OKAY GOOD DGJUFG
3310,Positive,guten Morgen good morning g nayd n buongiorno bonjour buenos Dias ein besonderes ff f r meine TL ihr se
3311,Neutral,annegret Scheiterhaufen oder Steinigung Oder ein Jahr im Go
3312,Positive,Mehmet G ns r and I m good Okay wait Erkan as well
3313,Positive,guten Morgen good morning g nayd n buongiorno bonjour buenos Dias ein besonderes ff f r meine TL ihr se
3314,Positive,Congratulazione that s good Es is gut ausgezeichnet
3315,Positive,macht ernst ob sich good old Donnie nicht ins eigene Fleisch schneidet wenn er nimmer Twittern kann
3316,Positive,lobrecht Ich bin Botschafter von Gl ckwunsch zum 20 j hrigen Bestehen keep up the good work
3317,Positive,wann wo summonst du f r Kefla schon mal good luck broski
3318,Neutral,Leckerei des Tages Lachs im Zucchinistreifen mit Rosmarin und Balsamicocreme Schmecken lassen Berner amp Br
3319,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3320,Positive,lobrecht Ich bin Botschafter von Gl ckwunsch zum 20 j hrigen Bestehen keep up the good work
3321,Positive,Congratulazione that s good Es is gut ausgezeichnet
3322,Positive,lobrecht Ich bin Botschafter von Gl ckwunsch zum 20 j hrigen Bestehen keep up the good work
3323,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3324,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3325,Positive,Erstmal 2kg fett ber coronga zugelegt aber good in ya berhaupt nicht neidisch oder so
3326,Positive,Good News aus dem Universum der selbstverliebten berwachungshysteriker
3327,Positive,Good News f r Wittenberg Das Kabel Netz wird weiter ausgebaut Ab sofort k nnen 18 000 neue Haushalte mit bis zu
3328,Positive,In den USA gibt es keinen strukturellen Rassismus und keinen White Privilege sondern nur Good choice Privilege
3329,Negative,Left is China Not good One truth one party ein F hrer
3330,Neutral,Bundesliga Bayern Munich RB Leipzig Borussia M gladbach Bayer Leverkusen Borussia Dortmund Realistical
3331,Positive,Good Bye fdp isch over freu mich zuk nftig ein Job in der freien Wirtschaft tut herrn lindner mal gut Da kommt sein Hi
3332,Neutral,Reichelt hat doch mit seiner Kampagne alles erreicht Die Bild hat es zentral in die Diskussion geschafft
3333,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3334,Positive,alpenfee Good Morning everybody Have a good day Guten Morgen ihr Lieben Habt einen sch nen Tag
3335,Neutral,dass prominente und einflussreiche Personen einen entsprechend h heren Nachrichtenwert haben also bevorzugt th
3336,Neutral,Trump schreibt zu Minneapolis When the looting starts the shooting starts Auf wen geschossen werden soll Demonstriere
3337,Neutral,Trump ist doch unzurechnungsf hig
3338,Positive,A very good afternoon team ndamase uMzaco FoReal
3339,Positive,Dann good luck bro rasier durch
3340,Positive,Keep riding the GREEN wave After4 good wins we hope to keep the flow going Greuther F rth v Darmstadt 98 29
3341,Positive,alpenfee Good Morning everybody Have a good day Guten Morgen ihr Lieben Habt einen sch nen Tag
3342,Positive,Das neue Album von ist endlich drau en und es ist das beste Geburtstagsgeschenk was ich h tte kriegen k nnen You did good
3343,Positive,H wollte nix sagen also all good
3344,Positive,Good Bye fdp isch over freu mich zuk nftig ein Job in der freien Wirtschaft tut herrn lindner mal gut Da kommt sein Hi
3345,Positive,Good Bye Lenin K nnte was sein
3346,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3347,Positive,Good News Die internationale Nachhaltigkeitsplattform hat uns bewertet und uns mit dem Bronze Status ausgezei
3348,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3349,Neutral,Da ich ja eigentlich Urlaub habe erhebe ich AusGruenden heute ein Glas auf den Lenkungskreis unserer Schulabtei
3350,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3351,Positive,TwLehrerZ Sagen Good is enough NRW und die evangelikal dominierte Homeschooling Lobby in den USA
3352,Positive,2 neue Games befassen sich spielerisch mit Kapitalismus In Good Company bernimmt man das Management eines Hightech Untern
3353,Positive,2 neue Games befassen sich spielerisch mit Kapitalismus In Good Company bernimmt man das Management eines Hight
3354,Positive,alpenfee Good Morning everybody Have a good day Guten Morgen ihr Lieben Habt einen sch nen Tag
3355,Positive,2 Good job MMRDA
3356,Positive,Die Zeit zum Lernen ist JETZT T glich in der Corona Chronik des Podcasts GOOD WORK hier Jetzt bei Spotify zu finden
3357,Positive,alpenfee Good Morning everybody Have a good day Guten Morgen ihr Lieben Habt einen sch nen Tag
3358,Positive,lobrecht Ich bin Botschafter von Gl ckwunsch zum 20 j hrigen Bestehen keep up the good work
3359,Positive,All Good bis sp ter
3360,Positive,lobrecht Ich bin Botschafter von Gl ckwunsch zum 20 j hrigen Bestehen keep up the good work
3361,Neutral,Listen
3362,Positive,DB erf llt mal wieder alle Erwartungen Gerade losgefahren und schon gibt es Versp tung beim zweiten Zug Good job
3363,Positive,Hli D ner was good
3364,Positive,Management vs Arbeiter innen Good Company vs Tonight We Riot Zwei neue Videospiele befassen sich mit Kapita
3365,Neutral,News zur Coronavirus Pandemie ZDF Politbarometer Viele Deutsche schrecken vor Sommerurlaub zur ck has been publ
3366,Positive,lobrecht Ich bin Botschafter von Gl ckwunsch zum 20 j hrigen Bestehen keep up the good work
3367,Positive,alpenfee Good Morning everybody Have a good day Guten Morgen ihr Lieben Habt einen sch nen Tag
3368,Negative,Heute vor 30 Jahren erschien Holy Intellect das Deb talbum der Poor Righteous Teachers Fast zeitgleich feiert W
3369,Positive,Coolman mach dein Ding Wenn du lila kacke findest dann ndere es Du bist der Autor deines Flow I like you feel good
3370,Neutral,Nach Monaten des Corona Profi Zuh rens wird jetzt also Datteln4 angeschaltet entgegen der Empfehlungen der Kohlekommi
3371,Positive,DE Good News Am Mittwoch kehrt die Portugiesische Liga zur ck Wir zeigen euch wie gewohnt 3 Spiele der Liga NOS pro Woche live
3372,Positive,Vintage SCHREINER Dazzling Inverted Rhinestone Aqua Art Glass Drop Dangle amp Jade Art Glass Cabochons Brooch Pendant
3373,Positive,Thank gorgeous
3374,Positive,gorgeous Same here George Lahi ra jod si Ma am Melbz
3375,Positive,Kang Daniel Gorgeous danielk KangDaniel
3376,Positive,Kang Daniel Gorgeous danielk KangDaniel
3377,Positive,Kang Daniel Gorgeous danielk KangDaniel
3378,Positive,Ye handsome wird normalerweise f r M nner oder auch girl crushes genutzt und gorgeous eh
3379,Positive,Gorgeous Rottweiler Dogs Puppies DogFinder AdoptADog
3380,Positive,Gorgeous Rottweiler Dogs Puppies DogFinder AdoptADog
3381,Positive,3 gorgeous goofballs
3382,Positive,3 gorgeous goofballs
3383,Neutral,5 St ck Wundersch ne Porzellan Beh lter aus den by Vintage4Moms via
3384,Positive,Gorgeous fluffeh
3385,Positive,3 gorgeous goofballs
3386,Positive,3 gorgeous goofballs
3387,Positive,GORGEOUS HABIBTI
3388,Positive,Honeys Gorgeous bum xxxxxx xxxxxxx xxxxxx xxxxxxx xxxxxx xxxxxxx xxxxxx xxxxxxx
3389,Positive,WAT du bist gorgeous haben sie keine augen
3390,Neutral,Kirk Franklin vs Fred Hammond in a Verzuz battle
3391,Neutral,ew Error gg
3392,Neutral,Netflix pe to yupptv pe kyun dekhun
3393,Positive,Wow your mum is so pretty You re both so gorgeous Sch nheit liegt in der Familie
3394,Positive,Sowon Best Leader Sowon Pretty Sowon Gorgeous GFRIEND
3395,Neutral,LISTEN
3396,Positive,Mega milf gorgeous vorders
3397,Neutral,Sunset on the W rzjoch South Tyrol Italy From u livinglex on Reddit southtyrol w rzjoch sunset italy
3398,Positive,Gorgeous cabbages for my coleslaw and sauerkraut
3399,Positive,pa dei u fucking gorgeous dei stfu and gib kiss
3400,Positive,jungmo gorgeous jungmo generous jungmo genial jungmo gentle jungmo genuine jungmo glad jungmo grateful j
3401,Positive,jungmo gorgeous jungmo generous jungmo genial jungmo gentle jungmo genuine jungmo glad jungmo g
3402,Positive,Jungmo genius Jungmo great Jungmo gorgeous
3403,Positive,SOWON BEST LEADER SOWON PRETTY SOWON GORGEOUS
3404,Positive,nop aus si jungmo gorgeous
3405,Positive,jungmo genius jungmo gorgeous jungmo great
3406,Positive,apsfokaposfkas they are so gorgeous im dying
